time_s,tx,rx
0.000000000000,0.000000,0.045807
0.000002000000,0.000000,-0.411829
0.000004000000,0.000000,0.550012
0.000006000000,0.000000,-0.115330
0.000008000000,0.000000,0.011753
0.000010000000,0.000000,-0.009980
0.000012000000,0.000000,0.092371
0.000014000000,0.000000,0.162718
0.000016000000,0.000000,-0.378049
0.000018000000,0.000000,-0.285482
0.000020000000,0.000000,-0.268951
0.000022000000,0.000000,0.130426
0.000024000000,0.000000,0.048450
0.000026000000,0.000000,0.197683
0.000028000000,0.000000,-0.237492
0.000030000000,0.000000,-0.349125
0.000032000000,0.000000,-0.411509
0.000034000000,0.000000,0.235244
0.000036000000,0.000000,0.038997
0.000038000000,0.000000,-0.130071
0.000040000000,0.000000,-0.295750
0.000042000000,0.000000,0.019341
0.000044000000,0.000000,0.292867
0.000046000000,0.000000,-0.347159
0.000048000000,0.000000,0.491648
0.000050000000,0.000000,0.024554
0.000052000000,0.000000,0.028400
0.000054000000,0.000000,0.384740
0.000056000000,0.000000,-0.346837
0.000058000000,0.000000,-0.304225
0.000060000000,0.000000,0.240244
0.000062000000,0.000000,-0.241330
0.000064000000,0.000000,0.213789
0.000066000000,0.000000,-0.008693
0.000068000000,0.000000,-0.026603
0.000070000000,0.000000,0.129829
0.000072000000,0.000000,0.123901
0.000074000000,0.000000,0.149863
0.000076000000,0.000000,0.494674
0.000078000000,0.000000,-0.049579
0.000080000000,0.000000,0.043285
0.000082000000,0.000000,-0.103977
0.000084000000,0.000000,0.312037
0.000086000000,0.000000,0.018753
0.000088000000,0.000000,-0.111539
0.000090000000,0.000000,0.253557
0.000092000000,0.000000,0.194642
0.000094000000,0.000000,-0.268481
0.000096000000,0.000000,-0.090893
0.000098000000,0.000000,-0.042461
0.000100000000,0.000000,-0.010473
0.000102000000,0.000000,-0.120320
0.000104000000,0.000000,-0.254553
0.000106000000,0.000000,-0.094456
0.000108000000,0.000000,-0.197636
0.000110000000,0.000000,0.285732
0.000112000000,0.000000,-0.157911
0.000114000000,0.000000,-0.024926
0.000116000000,0.000000,0.162987
0.000118000000,0.000000,0.103079
0.000120000000,0.000000,0.079777
0.000122000000,0.000000,-0.153013
0.000124000000,0.000000,0.018116
0.000126000000,0.000000,0.403123
0.000128000000,0.000000,-0.280143
0.000130000000,0.000000,-0.014925
0.000132000000,0.000000,0.358386
0.000134000000,0.000000,-0.193233
0.000136000000,0.000000,-0.090475
0.000138000000,0.000000,0.162663
0.000140000000,0.000000,-0.138713
0.000142000000,0.000000,0.244781
0.000144000000,0.000000,0.027886
0.000146000000,0.000000,0.062002
0.000148000000,0.000000,0.008001
0.000150000000,0.000000,-0.056983
0.000152000000,0.000000,0.371780
0.000154000000,0.000000,0.070210
0.000156000000,0.000000,0.356348
0.000158000000,0.000000,0.093213
0.000160000000,0.000000,-0.127459
0.000162000000,0.000000,-0.244108
0.000164000000,0.000000,0.025154
0.000166000000,0.000000,0.013596
0.000168000000,0.000000,0.084787
0.000170000000,0.000000,0.041903
0.000172000000,0.000000,0.158493
0.000174000000,0.000000,0.140495
0.000176000000,0.000000,-0.157789
0.000178000000,0.000000,-0.015669
0.000180000000,0.000000,0.151681
0.000182000000,0.000000,-0.023994
0.000184000000,0.000000,0.109783
0.000186000000,0.000000,-0.019351
0.000188000000,0.000000,-0.070729
0.000190000000,0.000000,-0.219272
0.000192000000,0.000000,-0.040971
0.000194000000,0.000000,-0.027002
0.000196000000,0.000000,-0.119862
0.000198000000,0.000000,-0.106796
0.000200000000,0.000000,0.047869
0.000202000000,0.000000,-0.033492
0.000204000000,0.000000,-0.026139
0.000206000000,0.000000,0.069386
0.000208000000,0.000000,-0.050348
0.000210000000,0.000000,0.363415
0.000212000000,0.000000,-0.009401
0.000214000000,0.000000,0.354621
