time_s,tx,rx
0.000000000000,0.000000,-0.123843
0.000002000000,0.000000,0.078140
0.000004000000,0.000000,0.063833
0.000006000000,0.000000,0.112787
0.000008000000,0.000000,-0.268922
0.000010000000,0.000000,-0.045385
0.000012000000,0.000000,0.028681
0.000014000000,0.000000,0.096150
0.000016000000,0.000000,0.001633
0.000018000000,0.000000,-0.039708
0.000020000000,0.000000,0.113598
0.000022000000,0.000000,0.056268
0.000024000000,0.000000,-0.220536
0.000026000000,0.000000,-0.023950
0.000028000000,0.000000,0.041331
0.000030000000,0.000000,-0.068434
0.000032000000,0.000000,0.012917
0.000034000000,0.000000,-0.080327
0.000036000000,0.000000,-0.099495
0.000038000000,0.000000,-0.028013
0.000040000000,0.000000,0.001508
0.000042000000,0.000000,-0.110297
0.000044000000,0.000000,0.057089
0.000046000000,0.000000,-0.004264
0.000048000000,0.000000,-0.156943
0.000050000000,0.000000,-0.027879
0.000052000000,0.000000,-0.104509
0.000054000000,0.000000,-0.100238
0.000056000000,0.000000,-0.043095
0.000058000000,0.000000,-0.110454
0.000060000000,0.000000,0.149599
0.000062000000,0.000000,0.086638
0.000064000000,0.000000,0.025740
0.000066000000,0.000000,0.153455
0.000068000000,0.000000,-0.126980
0.000070000000,0.000000,-0.159937
0.000072000000,0.000000,-0.234222
0.000074000000,0.000000,0.001155
0.000076000000,0.000000,0.025838
0.000078000000,0.000000,0.223585
0.000080000000,0.000000,0.064335
0.000082000000,0.000000,0.001656
0.000084000000,0.000000,0.074421
0.000086000000,0.000000,0.006672
0.000088000000,0.000000,0.151289
0.000090000000,0.000000,0.018418
0.000092000000,0.000000,-0.096731
0.000094000000,0.000000,-0.018303
0.000096000000,0.000000,0.018356
0.000098000000,0.000000,0.068735
0.000100000000,0.000000,-0.021907
0.000102000000,0.000000,0.043509
0.000104000000,0.000000,0.096870
0.000106000000,0.000000,-0.132718
0.000108000000,0.000000,0.060299
0.000110000000,0.000000,-0.120156
0.000112000000,0.000000,0.001330
0.000114000000,0.000000,0.049681
0.000116000000,0.000000,-0.067770
0.000118000000,0.000000,-0.070436
0.000120000000,0.000000,-0.081372
0.000122000000,0.000000,0.014388
0.000124000000,0.000000,-0.025902
0.000126000000,0.000000,0.131110
0.000128000000,0.000000,0.144981
0.000130000000,0.000000,-0.057883
0.000132000000,0.000000,0.117181
0.000134000000,0.000000,-0.013068
0.000136000000,0.000000,0.007202
0.000138000000,0.000000,0.085006
0.000140000000,0.000000,-0.082270
0.000142000000,0.000000,-0.030456
0.000144000000,0.000000,0.204526
0.000146000000,0.000000,-0.008920
