time_s,tx,rx
0.000000000000,0.000000,0.009435
0.000002000000,0.000000,0.027864
0.000004000000,0.000000,-0.016221
0.000006000000,0.000000,-0.018155
0.000008000000,0.000000,-0.007466
0.000010000000,0.000000,0.017439
0.000012000000,0.000000,-0.001509
0.000014000000,0.000000,0.041439
0.000016000000,0.000000,0.030882
0.000018000000,0.000000,-0.042166
0.000020000000,0.000000,-0.022679
0.000022000000,0.000000,0.022326
0.000024000000,0.000000,0.033808
0.000026000000,0.000000,-0.009188
0.000028000000,0.000000,-0.006730
0.000030000000,0.000000,0.002239
0.000032000000,0.000000,0.009366
0.000034000000,0.000000,-0.016588
0.000036000000,0.000000,-0.033431
0.000038000000,0.000000,0.017324
0.000040000000,0.000000,0.037832
0.000042000000,0.000000,0.001229
0.000044000000,0.000000,0.024539
0.000046000000,0.000000,-0.006130
0.000048000000,0.000000,0.003971
0.000050000000,0.000000,-0.003954
0.000052000000,0.000000,0.010758
0.000054000000,0.000000,-0.011657
0.000056000000,0.000000,-0.002954
0.000058000000,0.000000,0.004646
0.000060000000,0.000000,-0.022155
0.000062000000,0.000000,-0.003771
0.000064000000,0.000000,-0.004383
0.000066000000,0.000000,-0.000131
0.000068000000,0.000000,0.006644
0.000070000000,0.000000,-0.009582
0.000072000000,0.000000,-0.003994
0.000074000000,0.000000,0.000113
0.000076000000,0.000000,-0.002879
0.000078000000,0.000000,0.009353
0.000080000000,0.000000,-0.022652
0.000082000000,0.000000,0.012917
0.000084000000,0.000000,0.009437
0.000086000000,0.000000,0.005579
0.000088000000,0.000000,-0.016548
0.000090000000,0.000000,0.031312
0.000092000000,0.000000,0.027520
0.000094000000,0.000000,0.007469
0.000096000000,0.000000,0.017171
0.000098000000,0.000000,-0.029252
0.000100000000,0.000000,0.037181
0.000102000000,0.000000,-0.013443
0.000104000000,0.000000,0.018729
0.000106000000,0.000000,0.012059
0.000108000000,0.000000,0.010630
0.000110000000,0.000000,0.007385
0.000112000000,0.000000,-0.029015
0.000114000000,0.000000,-0.003686
0.000116000000,0.000000,-0.007486
0.000118000000,0.000000,0.029677
0.000120000000,0.000000,0.020127
0.000122000000,0.000000,0.007834
0.000124000000,0.000000,0.017516
0.000126000000,0.000000,-0.007101
0.000128000000,0.000000,-0.015235
0.000130000000,0.000000,-0.042322
0.000132000000,0.000000,-0.010559
0.000134000000,0.000000,-0.010295
0.000136000000,0.000000,0.007800
0.000138000000,0.000000,-0.001457
0.000140000000,0.000000,-0.007860
0.000142000000,0.000000,0.023716
0.000144000000,0.000000,-0.015556
0.000146000000,0.000000,0.002518
0.000148000000,0.000000,-0.002446
0.000150000000,0.000000,0.003487
0.000152000000,0.000000,-0.006813
0.000154000000,0.000000,-0.027111
0.000156000000,0.000000,-0.009998
0.000158000000,0.000000,0.001270
0.000160000000,0.000000,0.004107
0.000162000000,0.000000,0.018681
0.000164000000,0.000000,-0.013418
0.000166000000,0.000000,0.004241
0.000168000000,0.000000,-0.010175
0.000170000000,0.000000,-0.023128
0.000172000000,0.000000,0.007810
0.000174000000,0.000000,0.046698
0.000176000000,0.000000,0.037698
0.000178000000,0.000000,0.000835
0.000180000000,0.000000,-0.009722
0.000182000000,0.000000,0.015259
0.000184000000,0.000000,-0.004255
0.000186000000,0.000000,0.010304
0.000188000000,0.000000,0.004463
0.000190000000,0.000000,-0.008133
0.000192000000,0.000000,0.012972
0.000194000000,0.000000,-0.018311
0.000196000000,0.000000,0.005865
0.000198000000,0.000000,0.009739
0.000200000000,0.000000,0.016464
0.000202000000,0.000000,0.003616
0.000204000000,0.000000,0.008352
0.000206000000,0.000000,-0.016580
0.000208000000,0.000000,0.001162
0.000210000000,0.000000,-0.014283
0.000212000000,0.000000,0.008627
0.000214000000,0.000000,0.017442
0.000216000000,0.000000,-0.005180
0.000218000000,0.000000,0.013130
0.000220000000,0.000000,-0.012864
0.000222000000,0.000000,0.030285
0.000224000000,0.000000,0.004297
0.000226000000,0.000000,0.006720
0.000228000000,0.000000,-0.017824
0.000230000000,0.000000,0.014631
0.000232000000,0.000000,-0.039470
0.000234000000,0.000000,0.013493
0.000236000000,0.000000,-0.039899
0.000238000000,0.000000,-0.025758
0.000240000000,0.000000,-0.023988
0.000242000000,0.000000,0.000183
0.000244000000,0.000000,-0.007619
0.000246000000,0.000000,-0.027943
0.000248000000,0.000000,0.025375
0.000250000000,0.000000,0.024214
0.000252000000,0.000000,0.038412
0.000254000000,0.000000,0.005553
0.000256000000,0.000000,0.016759
0.000258000000,0.000000,-0.020364
0.000260000000,0.000000,-0.045277
0.000262000000,0.000000,-0.000513
0.000264000000,0.000000,0.031794
0.000266000000,0.000000,0.034087
0.000268000000,0.000000,0.021766
0.000270000000,0.000000,-0.010236
0.000272000000,0.000000,-0.000631
0.000274000000,0.000000,-0.016377
0.000276000000,0.000000,0.023046
0.000278000000,0.000000,0.038190
0.000280000000,0.000000,0.010675
0.000282000000,0.000000,-0.003401
0.000284000000,0.000000,-0.001456
0.000286000000,0.000000,-0.005955
0.000288000000,0.000000,-0.011201
0.000290000000,0.000000,-0.043494
0.000292000000,0.000000,-0.015405
0.000294000000,0.000000,0.020060
0.000296000000,0.000000,-0.006716
0.000298000000,0.000000,0.004495
0.000300000000,0.000000,0.017709
0.000302000000,0.000000,0.030497
0.000304000000,0.000000,-0.030704
0.000306000000,0.000000,-0.014221
0.000308000000,0.000000,0.016901
0.000310000000,0.000000,0.004874
